Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2020-09-07,19,6,µg/mc
"Riva del Garda",PM10,2020-09-07,20,6,µg/mc
"Riva del Garda",PM10,2020-09-07,21,5,µg/mc
"Riva del Garda",PM10,2020-09-07,22,6,µg/mc
"Riva del Garda",PM10,2020-09-07,23,6,µg/mc
"Riva del Garda",PM10,2020-09-07,24,5,µg/mc
"Riva del Garda",PM10,2020-09-08,1,5,µg/mc
"Riva del Garda",PM10,2020-09-08,2,5,µg/mc
"Riva del Garda",PM10,2020-09-08,3,5,µg/mc
"Riva del Garda",PM10,2020-09-08,4,5,µg/mc
"Riva del Garda",PM10,2020-09-08,5,5,µg/mc
"Riva del Garda",PM10,2020-09-08,6,7,µg/mc
"Riva del Garda",PM10,2020-09-08,7,6,µg/mc
"Riva del Garda",PM10,2020-09-08,8,6,µg/mc
"Riva del Garda",PM10,2020-09-08,9,6,µg/mc
"Riva del Garda",PM10,2020-09-08,10,5,µg/mc
"Riva del Garda",PM10,2020-09-08,11,5,µg/mc
"Riva del Garda",PM10,2020-09-08,12,6,µg/mc
"Riva del Garda",PM10,2020-09-08,13,8,µg/mc
"Riva del Garda",PM10,2020-09-08,14,8,µg/mc
"Riva del Garda",PM10,2020-09-08,15,9,µg/mc
"Riva del Garda",PM10,2020-09-08,16,10,µg/mc
"Riva del Garda",PM10,2020-09-08,17,10,µg/mc
"Riva del Garda",PM10,2020-09-08,18,9,µg/mc
"Riva del Garda",PM10,2020-09-08,19,9,µg/mc
"Riva del Garda",PM10,2020-09-08,20,10,µg/mc
"Riva del Garda",PM10,2020-09-08,21,12,µg/mc
"Riva del Garda",PM10,2020-09-08,22,12,µg/mc
"Riva del Garda",PM10,2020-09-08,23,16,µg/mc
"Riva del Garda",PM10,2020-09-08,24,15,µg/mc
"Riva del Garda",PM10,2020-09-09,1,14,µg/mc
"Riva del Garda",PM10,2020-09-09,2,14,µg/mc
"Riva del Garda",PM10,2020-09-09,3,14,µg/mc
"Riva del Garda",PM10,2020-09-09,4,13,µg/mc
"Riva del Garda",PM10,2020-09-09,5,13,µg/mc
