Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2022-08-21,2,7,µg/mc
"Riva del Garda",PM10,2022-08-21,3,7,µg/mc
"Riva del Garda",PM10,2022-08-21,4,6,µg/mc
"Riva del Garda",PM10,2022-08-21,5,6,µg/mc
"Riva del Garda",PM10,2022-08-21,6,6,µg/mc
"Riva del Garda",PM10,2022-08-21,7,6,µg/mc
"Riva del Garda",PM10,2022-08-21,8,5,µg/mc
"Riva del Garda",PM10,2022-08-21,9,5,µg/mc
"Riva del Garda",PM10,2022-08-21,10,3,µg/mc
"Riva del Garda",PM10,2022-08-21,11,2,µg/mc
"Riva del Garda",PM10,2022-08-21,12,3,µg/mc
"Riva del Garda",PM10,2022-08-21,13,3,µg/mc
"Riva del Garda",PM10,2022-08-21,14,3,µg/mc
"Riva del Garda",PM10,2022-08-21,15,5,µg/mc
"Riva del Garda",PM10,2022-08-21,16,6,µg/mc
"Riva del Garda",PM10,2022-08-21,17,6,µg/mc
"Riva del Garda",PM10,2022-08-21,18,5,µg/mc
"Riva del Garda",PM10,2022-08-21,19,5,µg/mc
"Riva del Garda",PM10,2022-08-21,20,7,µg/mc
"Riva del Garda",PM10,2022-08-21,21,8,µg/mc
"Riva del Garda",PM10,2022-08-21,22,6,µg/mc
"Riva del Garda",PM10,2022-08-21,23,6,µg/mc
"Riva del Garda",PM10,2022-08-21,24,6,µg/mc
"Riva del Garda",PM10,2022-08-22,1,6,µg/mc
"Riva del Garda",PM10,2022-08-22,2,6,µg/mc
"Riva del Garda",PM10,2022-08-22,3,6,µg/mc
"Riva del Garda",PM10,2022-08-22,4,5,µg/mc
"Riva del Garda",PM10,2022-08-22,5,5,µg/mc
"Riva del Garda",PM10,2022-08-22,6,5,µg/mc
