Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2022-05-19,5,14,µg/mc
"Riva del Garda",PM10,2022-05-19,6,15,µg/mc
"Riva del Garda",PM10,2022-05-19,7,15,µg/mc
"Riva del Garda",PM10,2022-05-19,8,15,µg/mc
"Riva del Garda",PM10,2022-05-19,9,14,µg/mc
"Riva del Garda",PM10,2022-05-19,10,13,µg/mc
"Riva del Garda",PM10,2022-05-19,11,15,µg/mc
"Riva del Garda",PM10,2022-05-19,12,15,µg/mc
"Riva del Garda",PM10,2022-05-19,13,18,µg/mc
"Riva del Garda",PM10,2022-05-19,14,23,µg/mc
"Riva del Garda",PM10,2022-05-19,15,21,µg/mc
"Riva del Garda",PM10,2022-05-19,16,21,µg/mc
"Riva del Garda",PM10,2022-05-19,17,21,µg/mc
"Riva del Garda",PM10,2022-05-19,18,23,µg/mc
"Riva del Garda",PM10,2022-05-19,19,23,µg/mc
"Riva del Garda",PM10,2022-05-19,20,23,µg/mc
"Riva del Garda",PM10,2022-05-19,21,24,µg/mc
"Riva del Garda",PM10,2022-05-19,22,24,µg/mc
"Riva del Garda",PM10,2022-05-19,23,24,µg/mc
"Riva del Garda",PM10,2022-05-19,24,24,µg/mc
"Riva del Garda",PM10,2022-05-20,1,24,µg/mc
"Riva del Garda",PM10,2022-05-20,2,23,µg/mc
"Riva del Garda",PM10,2022-05-20,3,22,µg/mc
"Riva del Garda",PM10,2022-05-20,4,22,µg/mc
"Riva del Garda",PM10,2022-05-20,5,23,µg/mc
"Riva del Garda",PM10,2022-05-20,6,25,µg/mc
"Riva del Garda",PM10,2022-05-20,7,25,µg/mc
"Riva del Garda",PM10,2022-05-20,8,23,µg/mc
"Riva del Garda",PM10,2022-05-20,9,21,µg/mc
"Riva del Garda",PM10,2022-05-20,10,21,µg/mc
"Riva del Garda",PM10,2022-05-20,11,22,µg/mc
"Riva del Garda",PM10,2022-05-20,12,22,µg/mc
"Riva del Garda",PM10,2022-05-20,13,25,µg/mc
"Riva del Garda",PM10,2022-05-20,14,31,µg/mc
"Riva del Garda",PM10,2022-05-20,15,32,µg/mc
"Riva del Garda",PM10,2022-05-20,16,34,µg/mc
"Riva del Garda",PM10,2022-05-20,17,35,µg/mc
"Riva del Garda",PM10,2022-05-20,18,32,µg/mc
"Riva del Garda",PM10,2022-05-20,19,32,µg/mc
"Riva del Garda",PM10,2022-05-20,20,32,µg/mc
"Riva del Garda",PM10,2022-05-20,21,31,µg/mc
"Riva del Garda",PM10,2022-05-20,22,32,µg/mc
"Riva del Garda",PM10,2022-05-20,23,32,µg/mc
"Riva del Garda",PM10,2022-05-20,24,29,µg/mc
