,Data,Ozone,Humidity,Sol_rad,Wind_speed,Wind_dir,Temp
35031,2022-10-19 15:00:00,95.1,54.6,326.8,1.0,148.0,22.7
35032,2022-10-19 16:00:00,96.5,56.3,184.7,0.5,161.0,24.5
35033,2022-10-19 17:00:00,88.8,58.8,39.0,0.8,286.0,23.0
35034,2022-10-19 18:00:00,70.0,61.7,0.0,1.4,281.0,19.8
35035,2022-10-19 19:00:00,69.0,65.2,0.0,1.4,240.0,18.6
35036,2022-10-19 20:00:00,73.4,66.5,0.0,0.9,287.0,18.3
35037,2022-10-19 21:00:00,79.3,69.9,0.0,1.7,320.0,17.8
35038,2022-10-19 22:00:00,71.7,66.9,0.0,2.1,339.0,17.9
35039,2022-10-19 23:00:00,64.6,64.5,0.0,3.1,324.0,17.8
35040,2022-10-20 00:00:00,61.1,63.3,0.0,2.4,288.0,17.6
35041,2022-10-20 01:00:00,62.1,63.3,0.0,2.2,297.0,17.2
35042,2022-10-20 02:00:00,60.1,65.1,0.0,1.9,315.0,17.0
35043,2022-10-20 03:00:00,57.2,66.6,0.0,2.1,310.0,16.6
35044,2022-10-20 04:00:00,54.7,67.6,0.0,2.1,317.0,16.3
35045,2022-10-20 05:00:00,51.1,67.6,0.0,2.1,327.0,15.8
35046,2022-10-20 06:00:00,46.6,69.6,0.0,2.1,355.0,15.7
35047,2022-10-20 07:00:00,42.1,68.9,6.2,2.3,341.0,15.9
35048,2022-10-20 08:00:00,38.4,68.9,88.8,3.3,339.0,17.8
35049,2022-10-20 09:00:00,34.6,71.9,165.7,2.3,282.0,18.3
35050,2022-10-20 10:00:00,33.5,72.3,174.8,1.3,250.0,18.4
35051,2022-10-20 11:00:00,41.1,68.2,409.7,3.0,145.0,19.2
35052,2022-10-20 12:00:00,60.9,62.2,514.3,2.4,152.0,19.8
35053,2022-10-20 13:00:00,63.7,62.0,383.2,0.4,138.0,20.5
35054,2022-10-20 14:00:00,59.7,63.3,303.8,0.4,140.0,21.3
35055,2022-10-20 15:00:00,65.2,62.9,184.7,0.4,150.0,21.8
35056,2022-10-20 16:00:00,69.4,63.9,102.2,0.5,184.0,21.9
35057,2022-10-20 17:00:00,68.7,65.3,34.5,1.4,23.0,20.6
35058,2022-10-20 18:00:00,58.4,66.6,0.0,1.3,347.0,19.1
35059,2022-10-20 19:00:00,53.0,68.0,0.0,1.4,264.0,18.6
35060,2022-10-20 20:00:00,62.2,70.5,0.0,1.5,260.0,17.8
35061,2022-10-20 21:00:00,65.8,78.4,0.0,2.8,270.0,17.6
35062,2022-10-20 22:00:00,59.7,84.0,0.0,2.1,258.0,17.3
35063,2022-10-20 23:00:00,39.3,84.8,0.0,1.3,70.0,16.7
35064,2022-10-21 00:00:00,35.4,86.9,0.0,1.4,25.0,16.9
35065,2022-10-21 01:00:00,41.7,91.2,0.0,1.8,25.0,16.7
35066,2022-10-21 02:00:00,40.9,93.9,0.0,1.8,274.0,16.6
35067,2022-10-21 03:00:00,43.5,96.2,0.0,2.4,268.0,16.7
35068,2022-10-21 04:00:00,45.7,99.9,0.0,2.0,355.0,16.8
35069,2022-10-21 05:00:00,37.3,99.6,0.0,1.8,14.0,16.6
35070,2022-10-21 06:00:00,28.0,99.9,0.0,1.9,5.0,16.6
35071,2022-10-21 07:00:00,24.7,97.5,0.0,1.8,357.0,16.5
35072,2022-10-21 08:00:00,21.2,93.6,3.8,1.8,11.0,17.0
35073,2022-10-21 09:00:00,24.1,92.6,79.0,1.9,21.0,17.5
35074,2022-10-21 10:00:00,25.4,90.7,75.3,1.6,20.0,17.8
35075,2022-10-21 11:00:00,38.0,88.9,105.0,1.8,32.0,18.0
35076,2022-10-21 12:00:00,42.1,85.8,104.2,1.6,9.0,18.7
35077,2022-10-21 13:00:00,47.4,85.4,105.8,0.6,271.0,19.0
35078,2022-10-21 14:00:00,42.8,85.9,32.7,0.7,188.0,18.7
35079,2022-10-21 15:00:00,41.4,87.5,49.3,1.2,255.0,18.4
35080,2022-10-21 16:00:00,47.6,85.7,42.2,1.5,321.0,18.4
35081,2022-10-21 17:00:00,37.7,87.7,0.5,1.6,334.0,18.2
35082,2022-10-21 18:00:00,30.0,92.3,0.0,1.6,284.0,17.6
35083,2022-10-21 19:00:00,29.7,91.8,0.0,1.5,4.0,17.6
35084,2022-10-21 20:00:00,35.0,90.3,0.0,2.1,39.0,17.9
35085,2022-10-21 21:00:00,39.2,86.6,0.0,1.9,311.0,17.9
35086,2022-10-21 22:00:00,47.7,81.2,0.0,2.3,331.0,18.3
35087,2022-10-21 23:00:00,43.8,81.2,0.0,2.2,331.0,18.5
35088,2022-10-22 00:00:00,48.6,80.8,0.0,1.9,27.0,18.6
35089,2022-10-22 01:00:00,48.5,79.9,0.0,1.3,38.0,18.6
35090,2022-10-22 02:00:00,52.4,81.0,0.0,1.5,260.0,18.2
35091,2022-10-22 03:00:00,57.3,85.0,0.0,2.0,352.0,17.5
35092,2022-10-22 04:00:00,47.6,91.3,0.0,2.5,349.0,17.1
35093,2022-10-22 05:00:00,31.7,99.9,0.0,2.0,342.0,17.2
35094,2022-10-22 06:00:00,41.4,99.6,0.0,2.0,234.0,17.6
35095,2022-10-22 07:00:00,47.8,94.7,0.0,2.4,338.0,17.7
35096,2022-10-22 08:00:00,45.6,90.7,19.0,2.4,359.0,17.7
35097,2022-10-22 09:00:00,47.6,87.1,70.3,2.3,303.0,17.9
35098,2022-10-22 10:00:00,38.7,87.7,143.7,2.7,13.0,18.3
35099,2022-10-22 11:00:00,38.9,89.5,310.3,3.2,71.0,18.8
35100,2022-10-22 12:00:00,43.5,88.4,230.2,5.9,74.0,18.3
35101,2022-10-22 13:00:00,47.1,92.1,105.7,7.0,43.0,17.2
35102,2022-10-22 14:00:00,48.1,97.3,191.0,6.5,84.0,17.9
35103,2022-10-22 15:00:00,50.4,86.8,249.2,5.1,128.0,18.9
35104,2022-10-22 16:00:00,51.3,80.9,186.2,4.8,128.0,19.4
35105,2022-10-22 17:00:00,50.2,79.5,56.5,5.0,198.0,19.3
35106,2022-10-22 18:00:00,48.2,80.7,0.0,5.3,248.0,19.1
35107,2022-10-22 19:00:00,45.1,81.9,0.0,5.2,341.0,18.9
35108,2022-10-22 20:00:00,35.3,88.9,0.0,4.5,10.0,18.7
35109,2022-10-22 21:00:00,30.0,93.1,0.0,4.1,1.0,18.6
35110,2022-10-22 22:00:00,31.1,89.9,0.0,5.5,9.0,18.6
35111,2022-10-22 23:00:00,37.4,84.0,0.0,4.6,80.0,18.6
35112,2022-10-23 00:00:00,35.6,82.8,0.0,4.2,22.0,18.8
35113,2022-10-23 01:00:00,31.2,85.3,0.0,5.2,13.0,18.1
35114,2022-10-23 02:00:00,25.7,88.6,0.0,5.1,15.0,18.0
35115,2022-10-23 03:00:00,25.1,87.8,0.0,5.3,12.0,17.9
35116,2022-10-23 04:00:00,24.0,85.9,0.0,5.4,22.0,17.8
35117,2022-10-23 05:00:00,24.7,85.5,0.0,5.7,96.0,17.4
35118,2022-10-23 06:00:00,23.3,86.8,0.0,5.4,253.0,17.4
35119,2022-10-23 07:00:00,22.2,84.3,0.0,5.5,201.0,17.4
35120,2022-10-23 08:00:00,21.7,87.2,46.0,6.0,57.0,17.1
35121,2022-10-23 09:00:00,20.3,87.6,148.7,5.2,64.0,17.6
35122,2022-10-23 10:00:00,21.0,82.7,269.8,4.8,151.0,17.9
35123,2022-10-23 11:00:00,22.6,79.3,392.5,4.9,103.0,18.6
35124,2022-10-23 12:00:00,26.3,75.6,384.7,4.5,84.0,19.0
35125,2022-10-23 13:00:00,32.1,74.2,403.0,4.1,59.0,19.4
35126,2022-10-23 14:00:00,41.5,71.3,354.3,3.1,66.0,19.7
35127,2022-10-23 15:00:00,36.7,75.1,118.0,2.0,45.0,19.7
35128,2022-10-23 16:00:00,31.2,78.8,65.7,2.0,4.0,19.5
35129,2022-10-23 17:00:00,25.5,79.2,28.8,1.6,334.0,19.4
35130,2022-10-23 18:00:00,21.0,82.8,0.0,2.0,330.0,18.9
35131,2022-10-23 19:00:00,22.4,86.1,0.0,1.0,326.0,18.7
35132,2022-10-23 20:00:00,14.2,93.3,0.0,2.3,341.0,18.4
35133,2022-10-23 21:00:00,13.3,93.1,0.0,2.2,330.0,18.4
35134,2022-10-23 22:00:00,12.3,94.5,0.0,2.3,354.0,18.4
35135,2022-10-23 23:00:00,14.0,95.4,0.0,1.6,303.0,17.8
35136,2022-10-24 00:00:00,14.7,96.4,0.0,1.1,315.0,17.4
35137,2022-10-24 01:00:00,21.1,97.7,0.0,0.8,2.0,17.0
35138,2022-10-24 02:00:00,20.5,98.4,0.0,0.9,302.0,16.8
35139,2022-10-24 03:00:00,26.2,95.1,0.0,1.1,332.0,16.2
35140,2022-10-24 04:00:00,18.9,95.7,0.0,1.4,279.0,16.1
35141,2022-10-24 05:00:00,10.0,99.9,0.0,1.6,358.0,16.4
35142,2022-10-24 06:00:00,11.2,99.7,0.0,2.2,275.0,15.6
35143,2022-10-24 07:00:00,10.2,99.5,0.0,1.0,280.0,15.4
35144,2022-10-24 08:00:00,12.4,99.9,45.8,1.0,279.0,15.7
35145,2022-10-24 09:00:00,9.4,99.8,182.5,1.0,206.0,17.6
35146,2022-10-24 10:00:00,31.1,93.3,316.0,1.3,151.0,18.6
35147,2022-10-24 11:00:00,32.5,85.9,273.2,1.7,135.0,19.5
35148,2022-10-24 12:00:00,35.9,83.5,459.3,0.8,146.0,20.8
35149,2022-10-24 13:00:00,46.0,80.4,426.3,0.8,130.0,21.5
35150,2022-10-24 14:00:00,50.9,77.3,316.8,0.6,136.0,22.0
35151,2022-10-24 15:00:00,54.1,75.3,252.8,0.7,127.0,22.8
35152,2022-10-24 16:00:00,55.1,76.4,90.5,0.9,64.0,22.4
35153,2022-10-24 17:00:00,51.0,77.5,13.7,1.1,25.0,21.8
35154,2022-10-24 18:00:00,44.1,83.1,0.0,1.1,63.0,20.6
35155,2022-10-24 19:00:00,43.0,83.7,0.0,1.5,34.0,19.6
35156,2022-10-24 20:00:00,43.7,83.4,0.0,1.5,333.0,19.1
35157,2022-10-24 21:00:00,42.1,84.5,0.0,2.1,296.0,19.4
35158,2022-10-24 22:00:00,43.8,85.9,0.0,1.9,300.0,19.0
35159,2022-10-24 23:00:00,45.9,83.4,0.0,1.0,322.0,18.9
35160,2022-10-25 00:00:00,46.2,81.4,0.0,1.8,18.0,18.9
35161,2022-10-25 01:00:00,44.4,82.7,0.0,5.8,68.0,19.2
35162,2022-10-25 02:00:00,52.3,87.3,0.0,7.2,40.0,18.7
35163,2022-10-25 03:00:00,53.1,85.5,0.0,7.1,40.0,18.4
35164,2022-10-25 04:00:00,52.6,91.6,0.0,6.5,44.0,17.8
35165,2022-10-25 05:00:00,50.6,91.9,0.0,5.5,23.0,18.2
35166,2022-10-25 06:00:00,45.9,92.3,0.0,5.0,25.0,17.1
35167,2022-10-25 07:00:00,41.3,98.9,0.0,3.8,7.0,16.2
35168,2022-10-25 08:00:00,37.6,99.7,4.2,5.0,354.0,16.9
35169,2022-10-25 09:00:00,32.8,94.4,75.5,4.5,348.0,17.1
35170,2022-10-25 10:00:00,34.7,86.6,233.2,4.3,16.0,17.8
35171,2022-10-25 11:00:00,32.9,82.3,215.7,4.0,290.0,18.4
35172,2022-10-25 12:00:00,36.8,79.7,381.5,2.8,17.0,19.0
35173,2022-10-25 13:00:00,38.9,74.3,422.8,3.2,73.0,19.2
35174,2022-10-25 14:00:00,44.6,70.0,375.8,1.3,117.0,19.8
35175,2022-10-25 15:00:00,52.9,65.5,269.7,0.4,144.0,20.7
35176,2022-10-25 16:00:00,57.3,64.1,144.3,0.9,87.0,20.6
35177,2022-10-25 17:00:00,43.3,66.2,46.7,0.6,168.0,20.2
35178,2022-10-25 18:00:00,35.5,70.4,0.0,1.1,309.0,17.8
35179,2022-10-25 19:00:00,16.1,74.2,0.0,2.2,283.0,17.3
35180,2022-10-25 20:00:00,18.6,76.6,0.0,2.5,292.0,16.8
35181,2022-10-25 21:00:00,56.6,74.3,0.0,2.4,275.0,17.0
35182,2022-10-25 22:00:00,46.0,79.7,0.0,1.7,245.0,16.9
35183,2022-10-25 23:00:00,33.3,86.8,0.0,2.2,300.0,17.1
35184,2022-10-26 00:00:00,33.2,85.2,0.0,1.6,314.0,17.0
35185,2022-10-26 01:00:00,31.5,83.5,0.0,2.1,324.0,17.4
35186,2022-10-26 02:00:00,26.7,85.8,0.0,1.8,323.0,17.2
35187,2022-10-26 03:00:00,18.8,92.2,0.0,1.9,312.0,16.3
35188,2022-10-26 04:00:00,19.1,93.3,0.0,2.2,298.0,16.3
35189,2022-10-26 05:00:00,21.3,92.6,0.0,2.2,289.0,16.1
35190,2022-10-26 06:00:00,19.3,91.3,0.0,2.5,322.0,16.1
35191,2022-10-26 07:00:00,17.6,91.6,0.0,2.3,330.0,16.0
35192,2022-10-26 08:00:00,13.4,87.9,36.2,2.1,319.0,16.3
35193,2022-10-26 09:00:00,13.0,88.2,183.8,1.5,296.0,17.4
35194,2022-10-26 10:00:00,18.3,82.8,318.2,1.8,8.0,18.7
35195,2022-10-26 11:00:00,33.3,76.8,417.0,3.0,60.0,19.1
35196,2022-10-26 12:00:00,40.1,71.5,459.0,3.4,117.0,19.4
35197,2022-10-26 13:00:00,47.4,68.7,449.8,2.4,114.0,19.9
35198,2022-10-26 14:00:00,52.8,65.3,384.7,1.8,108.0,20.4
35199,2022-10-26 15:00:00,58.3,64.7,281.0,1.9,41.0,20.6
35200,2022-10-26 16:00:00,56.4,65.8,143.5,0.8,53.0,20.9
35201,2022-10-26 17:00:00,50.2,66.6,30.7,1.1,344.0,20.2
35202,2022-10-26 18:00:00,37.3,69.8,0.0,1.9,304.0,18.6
35203,2022-10-26 19:00:00,19.5,75.8,0.0,1.7,338.0,17.8
35204,2022-10-26 20:00:00,26.9,80.8,0.0,2.0,252.0,17.2
35205,2022-10-26 21:00:00,44.8,79.9,0.0,2.1,317.0,17.7
35206,2022-10-26 22:00:00,38.0,81.1,0.0,2.0,314.0,17.8
35207,2022-10-26 23:00:00,31.6,85.0,0.0,2.2,356.0,17.6
35208,2022-10-27 00:00:00,27.3,88.5,0.0,1.6,6.0,16.4
35209,2022-10-27 01:00:00,24.1,92.5,0.0,1.9,3.0,15.9
35210,2022-10-27 02:00:00,21.8,90.7,0.0,2.3,2.0,16.8
35211,2022-10-27 03:00:00,20.0,85.4,0.0,2.9,242.0,17.7
35212,2022-10-27 04:00:00,16.3,89.1,0.0,2.3,356.0,16.7
35213,2022-10-27 05:00:00,17.7,86.3,0.0,2.6,301.0,17.4
35214,2022-10-27 06:00:00,13.3,85.0,0.0,3.0,7.0,17.1
35215,2022-10-27 07:00:00,14.1,83.1,0.0,3.8,308.0,17.4
35216,2022-10-27 08:00:00,11.5,83.9,73.7,4.0,3.0,17.4
35217,2022-10-27 09:00:00,14.4,81.6,231.0,4.8,10.0,18.1
35218,2022-10-27 10:00:00,18.6,77.0,307.7,4.1,18.0,18.6
35219,2022-10-27 11:00:00,23.9,71.7,445.2,3.8,133.0,19.2
35220,2022-10-27 12:00:00,30.3,63.5,479.3,2.9,147.0,19.9
35221,2022-10-27 13:00:00,34.8,61.7,464.2,3.0,125.0,20.2
35222,2022-10-27 14:00:00,45.3,57.1,388.0,2.6,108.0,20.4
35223,2022-10-27 15:00:00,53.9,55.9,286.2,2.0,108.0,20.4
35224,2022-10-27 16:00:00,55.8,57.9,152.2,1.6,77.0,20.6
35225,2022-10-27 17:00:00,27.3,63.6,31.2,1.2,345.0,20.1
35226,2022-10-27 18:00:00,19.6,69.0,0.0,0.9,328.0,17.8
35227,2022-10-27 19:00:00,32.1,70.0,0.0,1.6,331.0,17.3
35228,2022-10-27 20:00:00,38.4,69.8,0.0,1.4,278.0,17.5
35229,2022-10-27 21:00:00,41.6,67.3,0.0,1.7,339.0,17.3
35230,2022-10-27 22:00:00,36.2,72.9,0.0,1.7,318.0,17.0
35231,2022-10-27 23:00:00,34.5,74.6,0.0,2.0,358.0,16.8
35232,2022-10-28 00:00:00,30.2,77.2,0.0,1.9,336.0,16.5
35233,2022-10-28 01:00:00,27.1,79.4,0.0,2.4,331.0,16.2
35234,2022-10-28 02:00:00,27.8,77.3,0.0,1.9,350.0,16.2
35235,2022-10-28 03:00:00,27.5,76.7,0.0,2.1,313.0,16.4
35236,2022-10-28 04:00:00,30.6,75.3,0.0,2.7,328.0,16.9
35237,2022-10-28 05:00:00,23.8,76.1,0.0,2.3,348.0,15.8
35238,2022-10-28 06:00:00,25.8,74.4,0.0,2.3,327.0,16.1
35239,2022-10-28 07:00:00,24.0,75.2,0.0,2.4,324.0,14.9
35240,2022-10-28 08:00:00,23.6,74.9,79.2,2.2,322.0,15.6
35241,2022-10-28 09:00:00,20.5,72.7,218.8,2.0,332.0,17.8
35242,2022-10-28 10:00:00,23.0,67.7,340.7,2.7,335.0,18.8
35243,2022-10-28 11:00:00,31.1,68.4,436.5,3.3,45.0,19.5
35244,2022-10-28 12:00:00,35.8,65.5,482.3,3.3,124.0,19.9
35245,2022-10-28 13:00:00,36.7,61.6,477.2,2.8,112.0,20.3
35246,2022-10-28 14:00:00,37.6,56.9,439.5,3.3,82.0,20.5
35247,2022-10-28 15:00:00,45.9,56.1,208.5,2.3,44.0,20.9
35248,2022-10-28 16:00:00,38.3,59.5,127.3,1.2,352.0,21.3
35249,2022-10-28 17:00:00,21.9,64.2,24.0,1.2,271.0,19.6
35250,2022-10-28 18:00:00,0.4,71.4,0.0,1.4,258.0,17.7
35251,2022-10-28 19:00:00,5.5,75.8,0.0,1.8,252.0,16.9
35252,2022-10-28 20:00:00,30.1,73.7,0.0,2.2,276.0,16.6
35253,2022-10-28 21:00:00,32.6,66.3,0.0,2.2,293.0,17.4
35254,2022-10-28 22:00:00,32.6,63.0,0.0,2.2,293.0,17.7
35255,2022-10-28 23:00:00,26.4,67.4,0.0,3.0,342.0,16.5
35256,2022-10-29 00:00:00,17.3,76.1,0.0,2.7,336.0,16.3
35257,2022-10-29 01:00:00,25.9,76.5,0.0,3.0,303.0,16.4
35258,2022-10-29 02:00:00,26.3,73.1,0.0,2.7,335.0,16.4
35259,2022-10-29 03:00:00,29.0,67.2,0.0,2.6,301.0,16.0
35260,2022-10-29 04:00:00,21.0,72.7,0.0,2.5,294.0,15.5
35261,2022-10-29 05:00:00,16.9,76.6,0.0,3.3,286.0,15.8
35262,2022-10-29 06:00:00,9.1,80.4,0.0,3.0,323.0,15.6
35263,2022-10-29 07:00:00,3.4,82.4,0.0,3.0,299.0,15.0
35264,2022-10-29 08:00:00,0.0,84.1,63.3,3.0,318.0,15.5
35265,2022-10-29 09:00:00,12.5,80.1,205.2,1.4,6.0,17.9
35266,2022-10-29 10:00:00,24.8,64.4,337.2,1.7,298.0,19.2
35267,2022-10-29 11:00:00,14.0,63.7,430.7,2.2,74.0,19.5
35268,2022-10-29 12:00:00,26.6,60.8,465.7,2.2,82.0,19.7
35269,2022-10-29 13:00:00,35.8,56.9,447.3,1.5,109.0,20.6
35270,2022-10-29 14:00:00,51.3,55.0,379.7,1.5,85.0,20.9
35271,2022-10-29 15:00:00,58.9,52.1,278.7,1.8,74.0,21.1
35272,2022-10-29 16:00:00,59.0,55.4,154.0,2.0,45.0,20.5
35273,2022-10-29 17:00:00,51.9,57.5,32.7,1.3,332.0,20.8
35274,2022-10-29 18:00:00,22.2,64.7,0.0,1.1,317.0,18.4
35275,2022-10-29 19:00:00,28.5,69.6,0.0,1.3,272.0,17.4
35276,2022-10-29 20:00:00,33.5,70.7,0.0,1.3,349.0,17.0
35277,2022-10-29 21:00:00,45.2,65.4,0.0,1.8,351.0,17.2
35278,2022-10-29 22:00:00,38.4,62.7,0.0,2.3,273.0,17.1
35279,2022-10-29 23:00:00,28.2,63.4,0.0,2.6,333.0,17.9
35280,2022-10-30 00:00:00,29.5,66.5,0.0,2.2,306.0,16.5
35281,2022-10-30 01:00:00,25.1,71.0,0.0,3.4,345.0,16.8
35282,2022-10-30 02:00:00,20.7,74.7,0.0,2.7,286.0,16.8
35283,2022-10-30 03:00:00,29.4,69.4,0.0,2.8,286.0,16.3
35284,2022-10-30 04:00:00,18.6,73.3,0.0,2.7,314.0,16.4
35285,2022-10-30 05:00:00,24.4,75.4,0.0,3.1,311.0,16.3
35286,2022-10-30 06:00:00,16.9,78.1,0.0,3.1,317.0,15.8
35287,2022-10-30 07:00:00,21.7,79.8,0.0,3.0,288.0,14.8
35288,2022-10-30 08:00:00,17.8,75.3,69.0,2.8,306.0,15.6
35289,2022-10-30 09:00:00,20.2,76.1,212.3,1.9,347.0,18.2
35290,2022-10-30 10:00:00,18.3,64.8,350.2,1.6,26.0,19.9
35291,2022-10-30 11:00:00,25.0,60.8,409.3,2.0,94.0,20.2
35292,2022-10-30 12:00:00,42.1,59.0,465.5,1.1,129.0,20.9
35293,2022-10-30 13:00:00,43.8,54.9,444.8,2.1,148.0,21.6
35294,2022-10-30 14:00:00,42.0,52.8,375.0,2.2,126.0,20.9
35295,2022-10-30 15:00:00,50.9,49.1,260.7,1.3,131.0,21.5
35296,2022-10-30 16:00:00,52.9,50.2,114.2,1.7,78.0,21.3
35297,2022-10-30 17:00:00,41.2,57.8,26.8,1.4,353.0,20.2
35298,2022-10-30 18:00:00,19.7,65.8,0.0,0.8,290.0,18.4
35299,2022-10-30 19:00:00,6.8,71.8,0.0,1.3,242.0,17.4
35300,2022-10-30 20:00:00,18.4,74.6,0.0,1.5,248.0,16.4
35301,2022-10-30 21:00:00,43.8,65.3,0.0,1.9,346.0,16.4
35302,2022-10-30 22:00:00,36.8,61.4,0.0,2.2,321.0,16.5
35303,2022-10-30 23:00:00,31.3,61.5,0.0,2.0,341.0,16.1
35304,2022-10-31 00:00:00,32.3,61.9,0.0,2.4,350.0,17.2
35305,2022-10-31 01:00:00,30.8,65.3,0.0,2.1,342.0,16.5
35306,2022-10-31 02:00:00,29.2,70.1,0.0,2.6,322.0,15.8
35307,2022-10-31 03:00:00,31.4,67.0,0.0,3.0,335.0,15.6
35308,2022-10-31 04:00:00,36.4,60.4,0.0,2.8,348.0,15.7
35309,2022-10-31 05:00:00,29.6,61.2,0.0,2.4,331.0,15.5
35310,2022-10-31 06:00:00,22.0,69.7,0.0,2.2,310.0,15.2
35311,2022-10-31 07:00:00,21.6,69.4,0.0,2.5,298.0,15.3
35312,2022-10-31 08:00:00,14.9,70.7,58.0,2.5,332.0,16.2
35313,2022-10-31 09:00:00,23.4,65.9,203.8,1.8,252.0,17.8
35314,2022-10-31 10:00:00,29.8,58.2,325.5,3.6,277.0,19.2
35315,2022-10-31 11:00:00,33.4,59.6,417.7,3.9,143.0,19.6
35316,2022-10-31 12:00:00,39.9,56.0,436.0,3.6,169.0,20.0
35317,2022-10-31 13:00:00,41.2,51.8,422.7,3.0,200.0,20.3
35318,2022-10-31 14:00:00,51.6,47.6,385.7,2.1,124.0,20.8
35319,2022-10-31 15:00:00,59.3,47.4,256.8,1.3,128.0,21.1
35320,2022-10-31 16:00:00,62.4,49.6,130.2,1.2,108.0,20.5
35321,2022-10-31 17:00:00,27.7,58.4,26.0,1.3,327.0,20.1
35322,2022-10-31 18:00:00,24.6,60.7,0.0,0.5,268.0,17.3
35323,2022-10-31 19:00:00,5.3,66.4,0.0,1.0,262.0,16.5
35324,2022-10-31 20:00:00,28.3,66.4,0.0,1.3,253.0,15.9
35325,2022-10-31 21:00:00,32.9,66.3,0.0,3.1,283.0,16.4
35326,2022-10-31 22:00:00,44.2,63.1,0.0,3.2,304.0,16.3
35327,2022-10-31 23:00:00,39.9,62.0,0.0,3.4,307.0,16.3
35328,2022-11-01 00:00:00,35.9,65.8,0.0,1.4,334.0,15.7
35329,2022-11-01 01:00:00,40.8,65.3,0.0,1.9,341.0,15.4
35330,2022-11-01 02:00:00,43.0,61.0,0.0,2.1,289.0,15.1
35331,2022-11-01 03:00:00,43.9,60.7,0.0,2.1,314.0,14.8
35332,2022-11-01 04:00:00,38.9,61.3,0.0,2.8,298.0,14.5
35333,2022-11-01 05:00:00,35.3,66.5,0.0,2.7,343.0,14.5
35334,2022-11-01 06:00:00,30.2,69.9,0.0,2.4,292.0,14.0
35335,2022-11-01 07:00:00,30.2,71.4,0.0,2.7,320.0,14.0
35336,2022-11-01 08:00:00,31.9,72.7,57.8,2.6,314.0,14.5
35337,2022-11-01 09:00:00,33.5,67.6,69.0,1.3,360.0,15.2
35338,2022-11-01 10:00:00,32.8,66.2,164.7,1.2,311.0,16.4
35339,2022-11-01 11:00:00,31.6,65.1,116.7,1.0,290.0,17.2
35340,2022-11-01 12:00:00,21.4,64.2,142.3,1.0,246.0,17.5
35341,2022-11-01 13:00:00,24.0,64.1,168.8,1.0,227.0,17.9
35342,2022-11-01 14:00:00,29.7,62.3,134.8,1.2,44.0,18.0
35343,2022-11-01 15:00:00,33.6,60.8,81.5,1.2,114.0,18.0
35344,2022-11-01 16:00:00,34.0,66.6,28.3,1.1,43.0,17.7
35345,2022-11-01 17:00:00,25.9,78.1,0.0,0.8,293.0,16.7
35346,2022-11-01 18:00:00,21.4,89.2,0.0,1.4,324.0,15.7
35347,2022-11-01 19:00:00,15.9,92.5,0.0,2.0,3.0,15.6
35348,2022-11-01 20:00:00,21.8,88.8,0.0,1.2,339.0,15.5
35349,2022-11-01 21:00:00,5.5,89.1,0.0,1.3,332.0,15.5
35350,2022-11-01 22:00:00,1.7,96.4,0.0,1.9,258.0,14.8
35351,2022-11-01 23:00:00,1.3,99.9,0.0,2.3,298.0,14.4
35352,2022-11-02 00:00:00,0.0,99.8,0.0,2.6,338.0,14.0
35353,2022-11-02 01:00:00,0.0,99.9,0.0,2.9,308.0,13.6
35354,2022-11-02 02:00:00,0.0,99.9,0.0,3.1,328.0,13.3
35355,2022-11-02 03:00:00,0.0,100.0,0.0,2.9,284.0,13.3
35356,2022-11-02 04:00:00,4.0,99.9,0.0,3.1,331.0,13.2
35357,2022-11-02 05:00:00,3.0,100.0,0.0,2.9,332.0,13.1
35358,2022-11-02 06:00:00,4.3,99.7,0.0,2.9,323.0,12.9
35359,2022-11-02 07:00:00,0.0,99.5,0.0,2.9,331.0,12.7
35360,2022-11-02 08:00:00,0.0,99.8,34.8,2.5,350.0,13.0
35361,2022-11-02 09:00:00,9.2,93.9,161.8,2.1,350.0,14.7
35362,2022-11-02 10:00:00,0.0,82.9,316.3,3.4,99.0,16.4
35363,2022-11-02 11:00:00,11.2,82.2,213.8,1.4,62.0,16.3
35364,2022-11-02 12:00:00,23.8,74.4,201.5,1.9,69.0,16.4
35365,2022-11-02 13:00:00,8.3,76.7,152.5,2.3,126.0,16.2
35366,2022-11-02 14:00:00,2.1,81.2,177.0,0.8,114.0,16.5
35367,2022-11-02 15:00:00,1.6,79.8,122.8,1.2,166.0,16.6
35368,2022-11-02 16:00:00,0.2,81.0,65.0,1.0,96.0,16.6
35369,2022-11-02 17:00:00,9.3,85.1,6.0,1.1,80.0,16.1
35370,2022-11-02 18:00:00,3.8,87.0,0.0,1.2,292.0,15.8
35371,2022-11-02 19:00:00,0.0,93.2,0.0,1.5,295.0,15.3
35372,2022-11-02 20:00:00,0.0,98.6,0.0,0.9,20.0,15.1
35373,2022-11-02 21:00:00,0.0,99.9,0.0,1.7,21.0,14.7
35374,2022-11-02 22:00:00,0.0,99.5,0.0,1.2,25.0,15.8
35375,2022-11-02 23:00:00,0.0,99.9,0.0,1.7,358.0,16.0
35376,2022-11-03 00:00:00,0.0,99.8,0.0,0.9,30.0,15.4
35377,2022-11-03 01:00:00,0.0,99.9,0.0,1.3,309.0,15.3
35378,2022-11-03 02:00:00,0.0,99.9,0.0,1.9,283.0,15.0
35379,2022-11-03 03:00:00,0.0,99.9,0.0,1.8,250.0,15.1
